match,market,question,prob,pct,source,note,commence,match_id,weather_adj,home_adv,referee,ref_card_factor,value,tier
Cape Verde vs Saudi Arabia,Offsides,Will Cape Verde be caught offside more often than Saudi Arabia?,0.6452,64.5,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.145,MEDIUM
Cape Verde vs Saudi Arabia,Offsides,Will Saudi Arabia be caught offside 2 or more times?,0.4207,42.1,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.079,SKIP
Cape Verde vs Saudi Arabia,Offsides,Will there be over 2.5 total offsides?,0.7832,78.3,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.283,MEDIUM
Cape Verde vs Saudi Arabia,Offsides,Will there be over 3.5 total offsides?,0.5954,59.5,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.095,SKIP
Cape Verde vs Saudi Arabia,Offsides,Will there be over 4.5 total offsides?,0.4006,40.1,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.099,SKIP
Cape Verde vs Saudi Arabia,Shots,Will Cape Verde have more shots on target than Saudi Arabia?,0.6056,60.6,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.106,SKIP
Cape Verde vs Saudi Arabia,Shots,Will Cape Verde have more shots than Saudi Arabia?,0.6786,67.9,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.179,MEDIUM
Cape Verde vs Saudi Arabia,Shots,Will there be over 20.5 total shots?,0.6901,69.0,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.19,MEDIUM
Cape Verde vs Saudi Arabia,Shots,Will there be over 24.5 total shots?,0.3656,36.6,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.134,MEDIUM
Cape Verde vs Saudi Arabia,Shots,Will there be over 7.5 total shots on target?,0.3521,35.2,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.148,MEDIUM
Cape Verde vs Saudi Arabia,Shots,Will there be over 8.5 total shots on target?,0.2289,22.9,teamstat,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.271,MEDIUM
Cape Verde vs Saudi Arabia,Team Total,Will Cape Verde score over 0.5?,0.7232,72.3,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.161,MEDIUM
Cape Verde vs Saudi Arabia,Team Total,Will Cape Verde score over 1.5?,0.3676,36.8,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.095,SKIP
Cape Verde vs Saudi Arabia,Team Total,Will Saudi Arabia score over 0.5?,0.6948,69.5,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.14,MEDIUM
Cape Verde vs Saudi Arabia,Team Total,Will Saudi Arabia score over 1.5?,0.3327,33.3,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.12,MEDIUM
Cape Verde vs Saudi Arabia,Total Goals,Will total goals be over 1.5?,0.7119,71.2,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.076,SKIP
Cape Verde vs Saudi Arabia,Total Goals,Will total goals be over 2.5?,0.4488,44.9,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.018,SKIP
Cape Verde vs Saudi Arabia,Total Goals,Will total goals be over 3.5?,0.2363,23.6,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.095,SKIP
Cape Verde vs Saudi Arabia,Total Goals O/E,Will the total goals be even?,0.5139,51.4,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.001,SKIP
Cape Verde vs Saudi Arabia,Total Goals O/E,Will the total goals be odd?,0.4861,48.6,poisson,,2026-06-27T00:00:00Z,e07b1926be5a4d515c7eb108dbcee9c5,0.833,0.0,,1.0,0.001,SKIP
Uruguay vs Spain,1st Half,Will Spain lead at half-time?,0.45,45.0,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.038,SKIP
Uruguay vs Spain,1st Half,Will Uruguay lead at half-time?,0.1272,12.7,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.285,MEDIUM
Uruguay vs Spain,1st Half,Will it be level at half-time?,0.4228,42.3,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.059,SKIP
Uruguay vs Spain,1st Half,Will there be over 0.5 goals in the 1st half?,0.6656,66.6,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.127,MEDIUM
Uruguay vs Spain,1st Half,Will there be over 1.5 goals in the 1st half?,0.306,30.6,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.148,MEDIUM
Uruguay vs Spain,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.3947,39.5,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.081,SKIP
Uruguay vs Spain,BTTS,Will NOT both teams score?,0.5896,59.0,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.04,SKIP
Uruguay vs Spain,BTTS,Will both teams score?,0.4104,41.0,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.04,SKIP
Uruguay vs Spain,Cards,Will Uruguay receive more cards than Spain?,0.4611,46.1,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.039,SKIP
Uruguay vs Spain,Cards,Will there be over 2.5 total cards?,0.5755,57.5,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.076,SKIP
Uruguay vs Spain,Cards,Will there be over 3.5 total cards?,0.3514,35.1,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.149,MEDIUM
Uruguay vs Spain,Cards,Will there be over 4.5 total cards?,0.1837,18.4,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.316,MEDIUM
Uruguay vs Spain,Corners,Will Uruguay win more corners than Spain?,0.158,15.8,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.342,MEDIUM
Uruguay vs Spain,Corners,Will there be over 10.5 total corners?,0.2464,24.6,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.254,MEDIUM
Uruguay vs Spain,Corners,Will there be over 8.5 total corners?,0.489,48.9,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.011,SKIP
Uruguay vs Spain,Corners,Will there be over 9.5 total corners?,0.3585,35.9,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.142,MEDIUM
Uruguay vs Spain,Correct Score,Will the score be Uruguay 0-0 Spain?,0.0899,9.0,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.185,MEDIUM
Uruguay vs Spain,Correct Score,Will the score be Uruguay 0-1 Spain?,0.1492,14.9,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.158,MEDIUM
Uruguay vs Spain,Correct Score,Will the score be Uruguay 0-2 Spain?,0.1369,13.7,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.163,MEDIUM
Uruguay vs Spain,Correct Score,Will the score be Uruguay 0-3 Spain?,0.0815,8.1,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.188,MEDIUM
Uruguay vs Spain,Correct Score,Will the score be Uruguay 1-1 Spain?,0.1067,10.7,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.177,MEDIUM
Uruguay vs Spain,Correct Score,Will the score be Uruguay 1-2 Spain?,0.0916,9.2,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.184,MEDIUM
Uruguay vs Spain,Double Chance,Spain or Draw (X2),0.8698,87.0,sharp:pinnacle,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.333,MEDIUM
Uruguay vs Spain,Double Chance,Uruguay or Draw (1X),0.362,36.2,sharp:pinnacle,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.124,MEDIUM
Uruguay vs Spain,Double Chance,Uruguay or Spain (12),0.7683,76.8,sharp:pinnacle,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.241,MEDIUM
Uruguay vs Spain,First To Score,Will Spain score first?,0.6619,66.2,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.102,SKIP
Uruguay vs Spain,First To Score,Will Uruguay score first?,0.2482,24.8,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.159,MEDIUM
Uruguay vs Spain,First To Score,Will there be no goals (0-0)?,0.0899,9.0,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.258,MEDIUM
Uruguay vs Spain,Fouls,Will Spain commit over 11.5 fouls?,0.3559,35.6,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.144,MEDIUM
Uruguay vs Spain,Fouls,Will Uruguay commit more fouls than Spain?,0.632,63.2,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.132,MEDIUM
Uruguay vs Spain,Fouls,Will Uruguay commit over 11.5 fouls?,0.6023,60.2,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.102,SKIP
Uruguay vs Spain,Fouls,Will there be over 20.5 total fouls?,0.692,69.2,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.192,MEDIUM
Uruguay vs Spain,Fouls,Will there be over 22.5 total fouls?,0.5301,53.0,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.03,SKIP
Uruguay vs Spain,Fouls,Will there be over 24.5 total fouls?,0.3677,36.8,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.132,MEDIUM
Uruguay vs Spain,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.001,SKIP
Uruguay vs Spain,Handicap,Will Spain avoid losing by 2+ (+1.5)?,0.9651,96.5,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.356,MEDIUM
Uruguay vs Spain,Handicap,Will Spain win by 2+ goals?,0.3771,37.7,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.094,SKIP
Uruguay vs Spain,Handicap,Will Uruguay avoid losing by 2+ (+1.5)?,0.6229,62.3,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.094,SKIP
Uruguay vs Spain,Handicap,Will Uruguay win by 2+ goals?,0.0349,3.5,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.356,MEDIUM
Uruguay vs Spain,Handicap,Will Uruguay win by 3+ goals?,0.03,3.0,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.36,MEDIUM
Uruguay vs Spain,Moneyline,Will Spain win the match?,0.638,63.8,sharp:pinnacle,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.11,SKIP
Uruguay vs Spain,Moneyline,Will Uruguay win the match?,0.1302,13.0,sharp:pinnacle,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.296,MEDIUM
Uruguay vs Spain,Moneyline,Will the match end in a draw?,0.2317,23.2,sharp:pinnacle,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.215,MEDIUM
Uruguay vs Spain,Offsides,Will Spain be caught offside 2 or more times?,0.3992,39.9,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.101,SKIP
Uruguay vs Spain,Offsides,Will Uruguay be caught offside 2 or more times?,0.4569,45.7,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.043,SKIP
Uruguay vs Spain,Offsides,Will Uruguay be caught offside more often than Spain?,0.4149,41.5,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.085,SKIP
Uruguay vs Spain,Offsides,Will there be over 2.5 total offsides?,0.5583,55.8,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.058,SKIP
Uruguay vs Spain,Offsides,Will there be over 3.5 total offsides?,0.3345,33.4,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.165,MEDIUM
Uruguay vs Spain,Offsides,Will there be over 4.5 total offsides?,0.1712,17.1,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.329,MEDIUM
Uruguay vs Spain,Shots,Will Uruguay have more shots on target than Spain?,0.281,28.1,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.219,MEDIUM
Uruguay vs Spain,Shots,Will Uruguay have more shots than Spain?,0.1669,16.7,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.333,MEDIUM
Uruguay vs Spain,Shots,Will there be over 20.5 total shots?,0.9179,91.8,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.418,MEDIUM
Uruguay vs Spain,Shots,Will there be over 24.5 total shots?,0.7181,71.8,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.218,MEDIUM
Uruguay vs Spain,Shots,Will there be over 7.5 total shots on target?,0.7471,74.7,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.247,MEDIUM
Uruguay vs Spain,Shots,Will there be over 8.5 total shots on target?,0.627,62.7,teamstat,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.127,MEDIUM
Uruguay vs Spain,Team Total,Will Spain score over 0.5?,0.8324,83.2,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.239,MEDIUM
Uruguay vs Spain,Team Total,Will Spain score over 1.5?,0.533,53.3,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.024,SKIP
Uruguay vs Spain,Team Total,Will Uruguay score over 0.5?,0.4881,48.8,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.009,SKIP
Uruguay vs Spain,Team Total,Will Uruguay score over 1.5?,0.1453,14.5,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.255,MEDIUM
Uruguay vs Spain,Total Goals,Will total goals be over 1.5?,0.7076,70.8,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.075,SKIP
Uruguay vs Spain,Total Goals,Will total goals be over 2.5?,0.4447,44.5,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.02,SKIP
Uruguay vs Spain,Total Goals,Will total goals be over 3.5?,0.233,23.3,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.096,SKIP
Uruguay vs Spain,Total Goals O/E,Will the total goals be even?,0.5119,51.2,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.001,SKIP
Uruguay vs Spain,Total Goals O/E,Will the total goals be odd?,0.4881,48.8,poisson,,2026-06-27T00:00:00Z,dcff2e31c0bce001a4db5caaf4fa8822,0.98,-0.017,,1.0,0.001,SKIP
Egypt vs Iran,1st Half,Will Egypt lead at half-time?,0.2554,25.5,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.187,MEDIUM
Egypt vs Iran,1st Half,Will Iran lead at half-time?,0.1779,17.8,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.246,MEDIUM
Egypt vs Iran,1st Half,Will it be level at half-time?,0.5667,56.7,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.051,SKIP
Egypt vs Iran,1st Half,Will there be over 0.5 goals in the 1st half?,0.4956,49.6,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.003,SKIP
Egypt vs Iran,1st Half,Will there be over 1.5 goals in the 1st half?,0.1543,15.4,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.264,MEDIUM
Egypt vs Iran,2nd Half,Will there be over 1.5 goals in the 2nd half?,0.2094,20.9,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.222,MEDIUM
Egypt vs Iran,BTTS,Will NOT both teams score?,0.7151,71.5,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.097,SKIP
Egypt vs Iran,BTTS,Will both teams score?,0.2849,28.5,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.097,SKIP
Egypt vs Iran,Cards,Will Egypt receive more cards than Iran?,0.2832,28.3,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.217,MEDIUM
Egypt vs Iran,Cards,Will there be over 2.5 total cards?,0.6357,63.6,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.136,MEDIUM
Egypt vs Iran,Cards,Will there be over 3.5 total cards?,0.4144,41.4,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.086,SKIP
Egypt vs Iran,Cards,Will there be over 4.5 total cards?,0.233,23.3,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.267,MEDIUM
Egypt vs Iran,Corners,Will Egypt win more corners than Iran?,0.594,59.4,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.094,SKIP
Egypt vs Iran,Corners,Will there be over 10.5 total corners?,0.0839,8.4,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.416,MEDIUM
Egypt vs Iran,Corners,Will there be over 8.5 total corners?,0.2432,24.3,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.257,MEDIUM
Egypt vs Iran,Corners,Will there be over 9.5 total corners?,0.1483,14.8,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.352,MEDIUM
Egypt vs Iran,Correct Score,Will the score be Egypt 0-0 Iran?,0.2213,22.1,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.125,MEDIUM
Egypt vs Iran,Correct Score,Will the score be Egypt 0-1 Iran?,0.1357,13.6,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.164,MEDIUM
Egypt vs Iran,Correct Score,Will the score be Egypt 1-0 Iran?,0.1856,18.6,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.141,MEDIUM
Egypt vs Iran,Correct Score,Will the score be Egypt 1-1 Iran?,0.1288,12.9,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.167,MEDIUM
Egypt vs Iran,Correct Score,Will the score be Egypt 2-0 Iran?,0.0839,8.4,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.187,MEDIUM
Egypt vs Iran,Correct Score,Will the score be Egypt 2-1 Iran?,0.0546,5.5,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.2,SKIP
Egypt vs Iran,Double Chance,Egypt or Draw (1X),0.7514,75.1,sharp:pinnacle,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.226,MEDIUM
Egypt vs Iran,Double Chance,Egypt or Iran (12),0.631,63.1,sharp:pinnacle,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.118,SKIP
Egypt vs Iran,Double Chance,Iran or Draw (X2),0.6176,61.8,sharp:pinnacle,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.106,SKIP
Egypt vs Iran,First To Score,Will Egypt score first?,0.448,44.8,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.033,SKIP
Egypt vs Iran,First To Score,Will Iran score first?,0.3307,33.1,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.107,SKIP
Egypt vs Iran,First To Score,Will there be no goals (0-0)?,0.2213,22.1,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.176,MEDIUM
Egypt vs Iran,Fouls,Will Egypt commit more fouls than Iran?,0.3678,36.8,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.132,MEDIUM
Egypt vs Iran,Fouls,Will Egypt commit over 11.5 fouls?,0.3187,31.9,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.181,MEDIUM
Egypt vs Iran,Fouls,Will Iran commit over 11.5 fouls?,0.4434,44.3,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.057,SKIP
Egypt vs Iran,Fouls,Will there be over 20.5 total fouls?,0.557,55.7,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.057,SKIP
Egypt vs Iran,Fouls,Will there be over 22.5 total fouls?,0.3866,38.7,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.113,SKIP
Egypt vs Iran,Fouls,Will there be over 24.5 total fouls?,0.2398,24.0,teamstat,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.26,MEDIUM
Egypt vs Iran,Half Compare,Will the 2nd half have more goals than the 1st?,0.52,52.0,heuristic,2H slightly goal-heavier on average,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.001,SKIP
Egypt vs Iran,Handicap,Will Egypt avoid losing by 2+ (+1.5)?,0.9314,93.1,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.33,MEDIUM
Egypt vs Iran,Handicap,Will Egypt win by 2+ goals?,0.1368,13.7,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.278,MEDIUM
Egypt vs Iran,Handicap,Will Egypt win by 3+ goals?,0.0357,3.6,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.355,MEDIUM
Egypt vs Iran,Handicap,Will Iran avoid losing by 2+ (+1.5)?,0.8632,86.3,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.278,MEDIUM
Egypt vs Iran,Handicap,Will Iran win by 2+ goals?,0.0686,6.9,poisson,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.33,MEDIUM
Egypt vs Iran,Moneyline,Will Egypt win the match?,0.3824,38.2,sharp:pinnacle,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.094,SKIP
Egypt vs Iran,Moneyline,Will Iran win the match?,0.2486,24.9,sharp:pinnacle,,2026-06-27T03:00:00Z,3e3b5fa2b3c963e74cf044c60db0b573,0.98,0.0,,1.0,0.201,MEDIUM
